user_id,name,location,genre_preferences,instruments,primary_role,skill_level,years_of_experience,languages,activity,ratings_feedback,privacy_settings
MUS6445,Olivia Brown,Austin,['Hip-Hop'],"['Guitar', 'Drums']",Sound Engineer,Advanced,4,"['Japanese', 'Italian', 'German']","{'last_login': '2025-02-21', 'total_projects_created': 46, 'songs_uploaded': 18, 'profile_views': 3366}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 60']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3902,Emma Williams,Houston,['Classical'],"['Bass', 'Drums']",Composer,Intermediate,18,"['English', 'Portuguese']","{'last_login': '2025-02-21', 'total_projects_created': 31, 'songs_uploaded': 9, 'profile_views': 1802}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 28']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7609,Ava Davis,Denver,"['Pop', 'Pop', 'Rock']",['Guitar'],Singer,Advanced,19,['German'],"{'last_login': '2025-02-19', 'total_projects_created': 43, 'songs_uploaded': 97, 'profile_views': 4410}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 91']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7521,Isabella Smith,Seattle,"['EDM', 'Blues', 'Jazz']","['Guitar', 'Trumpet']",Composer,Advanced,1,"['German', 'Italian', 'Portuguese']","{'last_login': '2025-02-18', 'total_projects_created': 43, 'songs_uploaded': 23, 'profile_views': 3078}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 61', 'Review 49', 'Review 22']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5412,William Jones,Chicago,"['Pop', 'Pop']",['Bass'],Singer,Intermediate,25,"['Japanese', 'Italian']","{'last_login': '2025-02-5', 'total_projects_created': 3, 'songs_uploaded': 96, 'profile_views': 3127}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 87', 'Review 68', 'Review 47']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS6532,Sophia Jones,Los Angeles,['Rock'],"['Guitar', 'Guitar']",Multi-Instrumentalist,Advanced,9,"['Japanese', 'English']","{'last_login': '2025-02-12', 'total_projects_created': 13, 'songs_uploaded': 54, 'profile_views': 172}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 48', 'Review 75']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2860,Benjamin Garcia,Houston,"['Folk', 'Hip-Hop', 'Classical']","['Bass', 'Drums']",Composer,Intermediate,11,['German'],"{'last_login': '2025-02-24', 'total_projects_created': 23, 'songs_uploaded': 4, 'profile_views': 4898}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 26', 'Review 21']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS1687,Olivia Miller,Los Angeles,['Rock'],"['Piano', 'Piano']",Singer,Advanced,18,['Italian'],"{'last_login': '2025-02-16', 'total_projects_created': 11, 'songs_uploaded': 15, 'profile_views': 59}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 87']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2416,Noah Martinez,Houston,"['Jazz', 'Pop']","['Piano', 'Bass']",Sound Engineer,Advanced,4,"['Italian', 'French', 'Portuguese']","{'last_login': '2025-02-2', 'total_projects_created': 46, 'songs_uploaded': 46, 'profile_views': 605}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 78', 'Review 28', 'Review 89']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5639,Olivia Brown,Denver,['Rock'],"['Guitar', 'Cello']",Composer,Intermediate,19,"['French', 'Italian', 'Portuguese']","{'last_login': '2025-02-23', 'total_projects_created': 20, 'songs_uploaded': 76, 'profile_views': 3895}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 3', 'Review 76', 'Review 53']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6268,Isabella Rodriguez,San Francisco,"['Pop', 'EDM']",['Guitar'],Composer,Intermediate,24,"['German', 'English']","{'last_login': '2025-02-8', 'total_projects_created': 8, 'songs_uploaded': 23, 'profile_views': 3483}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 64', 'Review 30', 'Review 100']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS4360,Olivia Davis,Denver,"['Metal', 'Metal']","['Synthesizer', 'Guitar']",Composer,Intermediate,23,"['Italian', 'Japanese']","{'last_login': '2025-02-3', 'total_projects_created': 11, 'songs_uploaded': 25, 'profile_views': 3824}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 97', 'Review 89', 'Review 19']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6418,William Smith,Denver,"['Metal', 'Rock']","['Drums', 'Drums']",Singer,Professional,14,"['Portuguese', 'German']","{'last_login': '2025-02-9', 'total_projects_created': 11, 'songs_uploaded': 29, 'profile_views': 1678}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 94', 'Review 4', 'Review 86']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1922,Sophia Davis,San Francisco,"['Classical', 'Classical']",['Drums'],Multi-Instrumentalist,Intermediate,14,['Italian'],"{'last_login': '2025-02-24', 'total_projects_created': 7, 'songs_uploaded': 19, 'profile_views': 791}","{'average_collaboration_rating': 3.8, 'reviews': ['Review 26']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7463,Olivia Garcia,Denver,['Hip-Hop'],['Guitar'],Composer,Intermediate,14,"['Spanish', 'German', 'Portuguese']","{'last_login': '2025-02-6', 'total_projects_created': 25, 'songs_uploaded': 100, 'profile_views': 323}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 37']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1178,Emma Williams,Boston,['Hip-Hop'],['Synthesizer'],Multi-Instrumentalist,Intermediate,22,"['French', 'Spanish', 'English']","{'last_login': '2025-02-12', 'total_projects_created': 12, 'songs_uploaded': 30, 'profile_views': 676}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 95']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1112,Olivia Davis,Austin,"['Hip-Hop', 'Rock']",['Drums'],Composer,Advanced,23,"['English', 'Japanese']","{'last_login': '2025-02-5', 'total_projects_created': 20, 'songs_uploaded': 86, 'profile_views': 611}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 97']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS2434,Isabella Rodriguez,Denver,"['EDM', 'Hip-Hop']",['Trumpet'],Singer,Professional,28,['English'],"{'last_login': '2025-02-15', 'total_projects_created': 33, 'songs_uploaded': 73, 'profile_views': 4820}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 8', 'Review 94']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5782,Liam Williams,San Francisco,['Jazz'],"['Cello', 'Guitar']",Sound Engineer,Advanced,2,"['Portuguese', 'Italian']","{'last_login': '2025-02-18', 'total_projects_created': 29, 'songs_uploaded': 75, 'profile_views': 403}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 36', 'Review 89']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3239,Sophia Brown,Houston,"['Rock', 'Metal', 'EDM']",['Drums'],Singer,Intermediate,8,"['Japanese', 'Spanish', 'French']","{'last_login': '2025-02-8', 'total_projects_created': 13, 'songs_uploaded': 38, 'profile_views': 1708}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 37']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS7149,Olivia Rodriguez,Miami,['Classical'],"['Violin', 'Piano']",Sound Engineer,Advanced,1,"['French', 'Portuguese', 'English']","{'last_login': '2025-02-22', 'total_projects_created': 22, 'songs_uploaded': 48, 'profile_views': 2555}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 78']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9604,Emma Davis,New York,"['EDM', 'Rock']",['Flute'],Composer,Intermediate,8,"['Spanish', 'Portuguese']","{'last_login': '2025-02-22', 'total_projects_created': 35, 'songs_uploaded': 98, 'profile_views': 4634}","{'average_collaboration_rating': 3.8, 'reviews': ['Review 52', 'Review 21', 'Review 85']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1887,William Brown,San Francisco,"['Hip-Hop', 'Rock']","['Drums', 'Guitar']",Composer,Professional,6,"['German', 'Japanese', 'English']","{'last_login': '2025-02-28', 'total_projects_created': 23, 'songs_uploaded': 91, 'profile_views': 447}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 62', 'Review 78']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6566,Benjamin Rodriguez,Denver,['Pop'],"['Guitar', 'Guitar']",Producer,Professional,16,"['Japanese', 'Italian', 'German']","{'last_login': '2025-02-4', 'total_projects_created': 30, 'songs_uploaded': 42, 'profile_views': 3612}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 66']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS6598,Isabella Johnson,Houston,"['Rock', 'Metal', 'Rock']",['Drums'],Composer,Professional,28,"['Portuguese', 'English', 'German']","{'last_login': '2025-02-21', 'total_projects_created': 34, 'songs_uploaded': 51, 'profile_views': 3515}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 40', 'Review 9', 'Review 90']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4552,Noah Jones,Seattle,"['Pop', 'Pop']","['Piano', 'Drums']",Singer,Advanced,16,['Japanese'],"{'last_login': '2025-02-8', 'total_projects_created': 13, 'songs_uploaded': 52, 'profile_views': 2665}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 17', 'Review 77']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3701,Liam Miller,Seattle,['EDM'],['Bass'],Singer,Advanced,12,"['Italian', 'Portuguese']","{'last_login': '2025-02-8', 'total_projects_created': 34, 'songs_uploaded': 35, 'profile_views': 4306}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 4', 'Review 78']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS2283,Isabella Rodriguez,New York,"['Jazz', 'Pop', 'Rock']","['Drums', 'Synthesizer']",Lyricist,Beginner,24,"['French', 'Portuguese']","{'last_login': '2025-02-12', 'total_projects_created': 46, 'songs_uploaded': 7, 'profile_views': 413}","{'average_collaboration_rating': 3.0, 'reviews': ['Review 3', 'Review 84']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS6534,Liam Martinez,Denver,"['Pop', 'Classical']",['Piano'],Singer,Advanced,28,['Spanish'],"{'last_login': '2025-02-11', 'total_projects_created': 46, 'songs_uploaded': 95, 'profile_views': 4863}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 54']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5953,Liam Martinez,Los Angeles,['Folk'],['Piano'],Producer,Advanced,21,"['Spanish', 'Italian']","{'last_login': '2025-02-22', 'total_projects_created': 9, 'songs_uploaded': 69, 'profile_views': 1476}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 51', 'Review 56']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3570,Isabella Brown,Seattle,"['Classical', 'EDM']",['Guitar'],Singer,Intermediate,8,"['French', 'Portuguese', 'Spanish']","{'last_login': '2025-02-22', 'total_projects_created': 8, 'songs_uploaded': 55, 'profile_views': 4878}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 55']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS8578,William Miller,Denver,['Blues'],"['Drums', 'Synthesizer']",Singer,Advanced,1,['Portuguese'],"{'last_login': '2025-02-3', 'total_projects_created': 9, 'songs_uploaded': 50, 'profile_views': 1534}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 30', 'Review 76']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3798,James Williams,Houston,"['Pop', 'Pop', 'Pop']","['Guitar', 'Trumpet']",Producer,Advanced,26,"['German', 'Italian']","{'last_login': '2025-02-7', 'total_projects_created': 24, 'songs_uploaded': 11, 'profile_views': 4974}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 63', 'Review 33']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7512,Emma Williams,Houston,"['Rock', 'Metal', 'Jazz']",['Piano'],Singer,Intermediate,28,['English'],"{'last_login': '2025-02-15', 'total_projects_created': 49, 'songs_uploaded': 41, 'profile_views': 31}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 76']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS9132,Isabella Davis,San Francisco,"['Jazz', 'Pop', 'Pop']","['Trumpet', 'Bass']",Composer,Intermediate,25,"['Japanese', 'German', 'English']","{'last_login': '2025-02-23', 'total_projects_created': 35, 'songs_uploaded': 52, 'profile_views': 4928}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 68', 'Review 55', 'Review 8']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1644,James Williams,San Francisco,"['Jazz', 'Blues']","['Guitar', 'Guitar']",Singer,Advanced,25,"['Japanese', 'Portuguese', 'French']","{'last_login': '2025-02-12', 'total_projects_created': 46, 'songs_uploaded': 45, 'profile_views': 2930}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 20', 'Review 76', 'Review 61']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS2480,Emma Johnson,Austin,"['Rock', 'Rock']","['Guitar', 'Drums']",Sound Engineer,Professional,5,"['Portuguese', 'German']","{'last_login': '2025-02-23', 'total_projects_created': 14, 'songs_uploaded': 95, 'profile_views': 443}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 24']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4896,Ava Johnson,Los Angeles,['Rock'],"['Synthesizer', 'Drums']",Composer,Advanced,10,"['Spanish', 'English', 'Italian']","{'last_login': '2025-02-26', 'total_projects_created': 12, 'songs_uploaded': 24, 'profile_views': 4840}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 40']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5151,Noah Williams,Los Angeles,['EDM'],['Piano'],Singer,Professional,5,['Italian'],"{'last_login': '2025-02-22', 'total_projects_created': 4, 'songs_uploaded': 86, 'profile_views': 884}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 92']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8276,Emma Jones,Miami,"['Rock', 'Classical']","['Drums', 'Trumpet']",Sound Engineer,Advanced,28,"['Spanish', 'Portuguese']","{'last_login': '2025-02-12', 'total_projects_created': 32, 'songs_uploaded': 39, 'profile_views': 3054}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 33']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3370,Emma Martinez,San Francisco,"['Jazz', 'Hip-Hop', 'Rock']",['Guitar'],Lyricist,Intermediate,21,"['Portuguese', 'English', 'Japanese']","{'last_login': '2025-02-24', 'total_projects_created': 45, 'songs_uploaded': 81, 'profile_views': 136}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 55', 'Review 30']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS2809,Liam Williams,Miami,"['Blues', 'Classical', 'Folk']","['Trumpet', 'Piano']",Composer,Advanced,5,"['Japanese', 'German']","{'last_login': '2025-02-19', 'total_projects_created': 10, 'songs_uploaded': 52, 'profile_views': 1772}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 66', 'Review 44']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1846,Benjamin Garcia,Chicago,['Blues'],['Piano'],Composer,Professional,23,"['Italian', 'German']","{'last_login': '2025-02-22', 'total_projects_created': 26, 'songs_uploaded': 33, 'profile_views': 1687}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 99', 'Review 38', 'Review 57']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3602,Benjamin Williams,Chicago,"['Jazz', 'Blues']",['Drums'],Singer,Advanced,7,"['Japanese', 'French']","{'last_login': '2025-02-14', 'total_projects_created': 31, 'songs_uploaded': 66, 'profile_views': 3116}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 70', 'Review 54', 'Review 5']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9696,James Williams,Denver,"['EDM', 'Blues', 'Pop']",['Drums'],Composer,Professional,30,"['English', 'Japanese', 'French']","{'last_login': '2025-02-3', 'total_projects_created': 33, 'songs_uploaded': 37, 'profile_views': 3646}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 4', 'Review 93']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS8943,Noah Williams,Miami,"['Rock', 'Hip-Hop']","['Drums', 'Violin']",Singer,Advanced,24,"['French', 'German', 'Japanese']","{'last_login': '2025-02-2', 'total_projects_created': 43, 'songs_uploaded': 27, 'profile_views': 4482}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 34']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS6619,Ava Davis,Denver,"['EDM', 'Rock', 'Jazz']","['Drums', 'Flute']",Singer,Advanced,14,"['Portuguese', 'Japanese']","{'last_login': '2025-02-24', 'total_projects_created': 49, 'songs_uploaded': 29, 'profile_views': 2024}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 12', 'Review 6']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3559,Emma Brown,Seattle,['Classical'],"['Drums', 'Piano']",Singer,Advanced,30,"['Spanish', 'Italian', 'English']","{'last_login': '2025-02-21', 'total_projects_created': 6, 'songs_uploaded': 55, 'profile_views': 3836}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 38']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7820,Ava Brown,Houston,"['Rock', 'Blues', 'Rock']",['Trumpet'],Producer,Beginner,14,"['Italian', 'German']","{'last_login': '2025-02-25', 'total_projects_created': 43, 'songs_uploaded': 60, 'profile_views': 1314}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 6', 'Review 7', 'Review 22']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3488,Benjamin Williams,Seattle,['Blues'],"['Drums', 'Synthesizer']",Singer,Intermediate,25,['French'],"{'last_login': '2025-02-23', 'total_projects_created': 11, 'songs_uploaded': 96, 'profile_views': 1513}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 16']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2270,Emma Smith,Austin,"['Jazz', 'Classical']",['Trumpet'],Singer,Intermediate,15,"['Italian', 'French']","{'last_login': '2025-02-4', 'total_projects_created': 25, 'songs_uploaded': 47, 'profile_views': 3337}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 98']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7610,Benjamin Brown,Boston,"['Rock', 'Hip-Hop']",['Guitar'],Multi-Instrumentalist,Professional,23,['Spanish'],"{'last_login': '2025-02-9', 'total_projects_created': 8, 'songs_uploaded': 72, 'profile_views': 2580}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 83', 'Review 89']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4801,Sophia Miller,Chicago,"['Hip-Hop', 'Rock']",['Saxophone'],Producer,Professional,25,"['Portuguese', 'Italian']","{'last_login': '2025-02-25', 'total_projects_created': 41, 'songs_uploaded': 34, 'profile_views': 4038}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 13', 'Review 89']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS5232,Sophia Martinez,New York,"['EDM', 'Rock']","['Bass', 'Piano']",Multi-Instrumentalist,Advanced,18,"['Italian', 'German', 'Spanish']","{'last_login': '2025-02-13', 'total_projects_created': 8, 'songs_uploaded': 89, 'profile_views': 4690}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 11', 'Review 26', 'Review 18']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9718,Benjamin Smith,Houston,"['Metal', 'EDM', 'EDM']",['Cello'],Composer,Intermediate,10,"['Portuguese', 'German']","{'last_login': '2025-02-15', 'total_projects_created': 8, 'songs_uploaded': 65, 'profile_views': 1698}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 28', 'Review 14']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1730,Isabella Brown,Houston,"['Rock', 'Rock', 'Jazz']",['Piano'],Singer,Advanced,24,['English'],"{'last_login': '2025-02-3', 'total_projects_created': 21, 'songs_uploaded': 79, 'profile_views': 1299}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 12', 'Review 87', 'Review 94']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8155,Isabella Rodriguez,Chicago,"['Rock', 'EDM']","['Violin', 'Flute']",Sound Engineer,Intermediate,16,"['French', 'Italian', 'Japanese']","{'last_login': '2025-02-15', 'total_projects_created': 28, 'songs_uploaded': 17, 'profile_views': 459}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 49', 'Review 77', 'Review 47']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8146,Emma Johnson,Miami,"['Rock', 'Pop', 'Hip-Hop']","['Guitar', 'Drums']",Producer,Advanced,5,"['German', 'English']","{'last_login': '2025-02-17', 'total_projects_created': 28, 'songs_uploaded': 56, 'profile_views': 4810}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 19', 'Review 89', 'Review 77']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6100,Isabella Jones,Chicago,"['Rock', 'Rock', 'EDM']","['Saxophone', 'Guitar']",Sound Engineer,Intermediate,5,"['Portuguese', 'German', 'Italian']","{'last_login': '2025-02-27', 'total_projects_created': 49, 'songs_uploaded': 51, 'profile_views': 4655}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 76', 'Review 72']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5776,Benjamin Davis,Denver,"['EDM', 'Pop']","['Guitar', 'Synthesizer']",Sound Engineer,Advanced,16,"['Spanish', 'German', 'Portuguese']","{'last_login': '2025-02-17', 'total_projects_created': 40, 'songs_uploaded': 52, 'profile_views': 824}","{'average_collaboration_rating': 3.8, 'reviews': ['Review 43', 'Review 14']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3851,Olivia Miller,Houston,"['Folk', 'Reggae']","['Guitar', 'Piano']",Composer,Professional,18,['Japanese'],"{'last_login': '2025-02-13', 'total_projects_created': 2, 'songs_uploaded': 77, 'profile_views': 1037}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 94', 'Review 84', 'Review 78']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6994,Sophia Rodriguez,Chicago,['Jazz'],['Guitar'],Lyricist,Intermediate,28,['Japanese'],"{'last_login': '2025-02-11', 'total_projects_created': 44, 'songs_uploaded': 91, 'profile_views': 336}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 47']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS8975,Olivia Davis,Denver,"['Classical', 'Pop']","['Drums', 'Guitar']",Composer,Beginner,24,['Japanese'],"{'last_login': '2025-02-6', 'total_projects_created': 14, 'songs_uploaded': 76, 'profile_views': 4006}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 93']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7729,William Davis,New York,"['Rock', 'Rock']",['Saxophone'],Singer,Advanced,23,"['French', 'Spanish', 'German']","{'last_login': '2025-02-7', 'total_projects_created': 25, 'songs_uploaded': 18, 'profile_views': 2628}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 10', 'Review 23']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS6592,Liam Jones,Boston,"['Folk', 'Pop']","['Guitar', 'Bass']",Composer,Beginner,7,"['Italian', 'French']","{'last_login': '2025-02-13', 'total_projects_created': 35, 'songs_uploaded': 42, 'profile_views': 4762}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 56', 'Review 1']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS2383,Olivia Brown,Boston,"['Classical', 'Metal', 'Classical']",['Piano'],Singer,Intermediate,20,"['German', 'English']","{'last_login': '2025-02-18', 'total_projects_created': 48, 'songs_uploaded': 84, 'profile_views': 2173}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 69', 'Review 27']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5413,Olivia Davis,Houston,['Blues'],['Bass'],Composer,Advanced,3,['English'],"{'last_login': '2025-02-1', 'total_projects_created': 37, 'songs_uploaded': 87, 'profile_views': 1560}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 13', 'Review 13']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4750,William Jones,Houston,['Blues'],['Saxophone'],Singer,Beginner,2,"['Portuguese', 'Spanish']","{'last_login': '2025-02-16', 'total_projects_created': 23, 'songs_uploaded': 72, 'profile_views': 2458}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 13', 'Review 75', 'Review 45']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3428,Liam Davis,Boston,['Pop'],"['Bass', 'Bass']",Singer,Intermediate,16,"['English', 'Japanese']","{'last_login': '2025-02-23', 'total_projects_created': 4, 'songs_uploaded': 62, 'profile_views': 4630}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 30']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS6217,Benjamin Johnson,New York,"['Jazz', 'Jazz', 'Jazz']","['Guitar', 'Drums']",Singer,Advanced,12,"['Japanese', 'English']","{'last_login': '2025-02-24', 'total_projects_created': 28, 'songs_uploaded': 46, 'profile_views': 1138}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 46', 'Review 97', 'Review 42']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS2158,Emma Jones,Chicago,['Rock'],['Violin'],Composer,Professional,26,['Italian'],"{'last_login': '2025-02-7', 'total_projects_created': 34, 'songs_uploaded': 13, 'profile_views': 682}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 38', 'Review 31']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS3148,Ava Miller,New York,"['Classical', 'Pop', 'Classical']","['Drums', 'Violin']",Producer,Professional,26,"['German', 'French']","{'last_login': '2025-02-10', 'total_projects_created': 23, 'songs_uploaded': 70, 'profile_views': 2132}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 28', 'Review 24', 'Review 4']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7906,Olivia Martinez,Chicago,['Rock'],['Guitar'],Composer,Professional,7,"['Italian', 'Portuguese', 'French']","{'last_login': '2025-02-27', 'total_projects_created': 44, 'songs_uploaded': 64, 'profile_views': 4481}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 11', 'Review 72']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS7774,William Jones,Austin,['EDM'],['Guitar'],Composer,Intermediate,9,"['French', 'Spanish']","{'last_login': '2025-02-11', 'total_projects_created': 39, 'songs_uploaded': 21, 'profile_views': 680}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 77', 'Review 37']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7900,James Jones,San Francisco,"['EDM', 'Pop']",['Guitar'],Multi-Instrumentalist,Advanced,1,"['Italian', 'German']","{'last_login': '2025-02-3', 'total_projects_created': 33, 'songs_uploaded': 66, 'profile_views': 2170}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 9', 'Review 79', 'Review 29']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3231,Isabella Williams,Chicago,"['Jazz', 'Jazz', 'Pop']","['Drums', 'Trumpet']",Lyricist,Intermediate,13,"['Italian', 'French', 'Portuguese']","{'last_login': '2025-02-18', 'total_projects_created': 32, 'songs_uploaded': 39, 'profile_views': 1020}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 3', 'Review 31']}","{'data_consent': True, 'profile_visibility': 'Private'}"
